AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,date_time,hour
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_000000.WAV,GRABADOR-SDZG-AM-1,20190617_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 00:00,60.00046875,,Recorded at 00:00:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:14:51-08:00,WAV,WAV,audio/x-wav,2019-06-17 00:00:00,0
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_014000.WAV,GRABADOR-SDZG-AM-1,20190620_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 01:40,60.00046875,,Recorded at 01:40:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:28:42-08:00,WAV,WAV,audio/x-wav,2019-06-20 01:40:00,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_025000.WAV,GRABADOR-SDZG-AM-1,20190622_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 02:50,60.00046875,,Recorded at 02:50:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:37:55-08:00,WAV,WAV,audio/x-wav,2019-06-22 02:50:00,2
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_030000.WAV,GRABADOR-SDZG-AM-1,20190629_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 03:00,60.00046875,,Recorded at 03:00:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:09:39-08:00,WAV,WAV,audio/x-wav,2019-06-29 03:00:00,3
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_045000.WAV,GRABADOR-SDZG-AM-1,20190620_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 04:50,60.00046875,,Recorded at 04:50:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:29:18-08:00,WAV,WAV,audio/x-wav,2019-06-20 04:50:00,4
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_052000.WAV,GRABADOR-SDZG-AM-1,20190622_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:20,60.00046875,,Recorded at 05:20:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:24-08:00,WAV,WAV,audio/x-wav,2019-06-22 05:20:00,5
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_060000.WAV,GRABADOR-SDZG-AM-1,20190704_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 06:00,60.00046875,,Recorded at 06:00:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:32:55-08:00,WAV,WAV,audio/x-wav,2019-07-04 06:00:00,6
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_074000.WAV,GRABADOR-SDZG-AM-1,20190627_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 07:40,60.00046875,,Recorded at 07:40:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:30-08:00,WAV,WAV,audio/x-wav,2019-06-27 07:40:00,7
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_082000.WAV,GRABADOR-SDZG-AM-1,20190621_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 08:20,60.00046875,,Recorded at 08:20:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:34:28-08:00,WAV,WAV,audio/x-wav,2019-06-21 08:20:00,8
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_095000.WAV,GRABADOR-SDZG-AM-1,20190618_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 09:50,60.00046875,,Recorded at 09:50:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:21:09-08:00,WAV,WAV,audio/x-wav,2019-06-18 09:50:00,9
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_100000.WAV,GRABADOR-SDZG-AM-1,20190624_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 10:00,60.00046875,,Recorded at 10:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:48:19-08:00,WAV,WAV,audio/x-wav,2019-06-24 10:00:00,10
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_115000.WAV,GRABADOR-SDZG-AM-1,20190704_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 11:50,60.00046875,,Recorded at 11:50:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:34:01-08:00,WAV,WAV,audio/x-wav,2019-07-04 11:50:00,11
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_123000.WAV,GRABADOR-SDZG-AM-1,20190628_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 12:30,60.00046875,,Recorded at 12:30:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:06:54-08:00,WAV,WAV,audio/x-wav,2019-06-28 12:30:00,12
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_131000.WAV,GRABADOR-SDZG-AM-1,20190630_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 13:10,60.00046875,,Recorded at 13:10:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:16:05-08:00,WAV,WAV,audio/x-wav,2019-06-30 13:10:00,13
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_145000.WAV,GRABADOR-SDZG-AM-1,20190621_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 14:50,60.00046875,,Recorded at 14:50:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:35:41-08:00,WAV,WAV,audio/x-wav,2019-06-21 14:50:00,14
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_151000.WAV,GRABADOR-SDZG-AM-1,20190626_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 15:10,60.00046875,,Recorded at 15:10:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:58:22-08:00,WAV,WAV,audio/x-wav,2019-06-26 15:10:00,15
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_165000.WAV,GRABADOR-SDZG-AM-1,20190625_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 16:50,60.00046875,,Recorded at 16:50:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:54:10-08:00,WAV,WAV,audio/x-wav,2019-06-25 16:50:00,16
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_172000.WAV,GRABADOR-SDZG-AM-1,20190626_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 17:20,60.00046875,,Recorded at 17:20:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:58:47-08:00,WAV,WAV,audio/x-wav,2019-06-26 17:20:00,17
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190707_184000.WAV,GRABADOR-SDZG-AM-1,20190707_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 18:40,60.00046875,,Recorded at 18:40:00 07/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:39:00-08:00,WAV,WAV,audio/x-wav,2019-07-07 18:40:00,18
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_193000.WAV,GRABADOR-SDZG-AM-1,20190621_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 19:30,60.00046875,,Recorded at 19:30:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:36:33-08:00,WAV,WAV,audio/x-wav,2019-06-21 19:30:00,19
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_202000.WAV,GRABADOR-SDZG-AM-1,20190617_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 20:20,60.00046875,,Recorded at 20:20:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:18:39-08:00,WAV,WAV,audio/x-wav,2019-06-17 20:20:00,20
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_212000.WAV,GRABADOR-SDZG-AM-1,20190618_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 21:20,60.00046875,,Recorded at 21:20:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:23:20-08:00,WAV,WAV,audio/x-wav,2019-06-18 21:20:00,21
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_221000.WAV,GRABADOR-SDZG-AM-1,20190630_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 22:10,60.00046875,,Recorded at 22:10:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:17:47-08:00,WAV,WAV,audio/x-wav,2019-06-30 22:10:00,22
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_233000.WAV,GRABADOR-SDZG-AM-1,20190628_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:30,60.00046875,,Recorded at 23:30:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:08:59-08:00,WAV,WAV,audio/x-wav,2019-06-28 23:30:00,23
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_005000.WAV,GRABADOR-SDZG-AM-10,20190615_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 00:50,60.00046875,,Recorded at 00:50:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:02:46-08:00,WAV,WAV,audio/x-wav,2019-06-15 00:50:00,0
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_011000.WAV,GRABADOR-SDZG-AM-10,20190619_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 01:10,60.00046875,,Recorded at 01:10:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:20:47-08:00,WAV,WAV,audio/x-wav,2019-06-19 01:10:00,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_025000.WAV,GRABADOR-SDZG-AM-10,20190612_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 02:50,60.00046875,,Recorded at 02:50:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:49:37-08:00,WAV,WAV,audio/x-wav,2019-06-12 02:50:00,2
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_032000.WAV,GRABADOR-SDZG-AM-10,20190616_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 03:20,60.00046875,,Recorded at 03:20:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:44-08:00,WAV,WAV,audio/x-wav,2019-06-16 03:20:00,3
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_043000.WAV,GRABADOR-SDZG-AM-10,20190618_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 04:30,60.00046875,,Recorded at 04:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:16:56-08:00,WAV,WAV,audio/x-wav,2019-06-18 04:30:00,4
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190630_050000.WAV,GRABADOR-SDZG-AM-10,20190630_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 05:00,60.00046875,,Recorded at 05:00:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:46:19-08:00,WAV,WAV,audio/x-wav,2019-06-30 05:00:00,5
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_063000.WAV,GRABADOR-SDZG-AM-10,20190627_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:30,60.00046875,,Recorded at 06:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:56-08:00,WAV,WAV,audio/x-wav,2019-06-27 06:30:00,6
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_072000.WAV,GRABADOR-SDZG-AM-10,20190622_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:20,60.00046875,,Recorded at 07:20:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:35:27-08:00,WAV,WAV,audio/x-wav,2019-06-22 07:20:00,7
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_084000.WAV,GRABADOR-SDZG-AM-10,20190613_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 08:40,60.00046875,,Recorded at 08:40:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:55:12-08:00,WAV,WAV,audio/x-wav,2019-06-13 08:40:00,8
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_091000.WAV,GRABADOR-SDZG-AM-10,20190624_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 09:10,60.00046875,,Recorded at 09:10:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:44:51-08:00,WAV,WAV,audio/x-wav,2019-06-24 09:10:00,9
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_103000.WAV,GRABADOR-SDZG-AM-10,20190618_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:30,60.00046875,,Recorded at 10:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:18:03-08:00,WAV,WAV,audio/x-wav,2019-06-18 10:30:00,10
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_110000.WAV,GRABADOR-SDZG-AM-10,20190612_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 11:00,60.00046875,,Recorded at 11:00:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:51:08-08:00,WAV,WAV,audio/x-wav,2019-06-12 11:00:00,11
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_122000.WAV,GRABADOR-SDZG-AM-10,20190629_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 12:20,60.00046875,,Recorded at 12:20:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:08:04-08:00,WAV,WAV,audio/x-wav,2019-06-29 12:20:00,12
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_133000.WAV,GRABADOR-SDZG-AM-10,20190617_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 13:30,60.00046875,,Recorded at 13:30:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:14:09-08:00,WAV,WAV,audio/x-wav,2019-06-17 13:30:00,13
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_144000.WAV,GRABADOR-SDZG-AM-10,20190624_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:40,60.00046875,,Recorded at 14:40:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:45:53-08:00,WAV,WAV,audio/x-wav,2019-06-24 14:40:00,14
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_155000.WAV,GRABADOR-SDZG-AM-10,20190623_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 15:50,60.00046875,,Recorded at 15:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:41:35-08:00,WAV,WAV,audio/x-wav,2019-06-23 15:50:00,15
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_163000.WAV,GRABADOR-SDZG-AM-10,20190619_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 16:30,60.00046875,,Recorded at 16:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:23:40-08:00,WAV,WAV,audio/x-wav,2019-06-19 16:30:00,16
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_173000.WAV,GRABADOR-SDZG-AM-10,20190629_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 17:30,60.00046875,,Recorded at 17:30:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:44:55-08:00,WAV,WAV,audio/x-wav,2019-06-29 17:30:00,17
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_183000.WAV,GRABADOR-SDZG-AM-10,20190621_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 18:30,60.00046875,,Recorded at 18:30:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:33:03-08:00,WAV,WAV,audio/x-wav,2019-06-21 18:30:00,18
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_193000.WAV,GRABADOR-SDZG-AM-10,20190627_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 19:30,60.00046875,,Recorded at 19:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:00:23-08:00,WAV,WAV,audio/x-wav,2019-06-27 19:30:00,19
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_205000.WAV,GRABADOR-SDZG-AM-10,20190614_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 20:50,60.00046875,,Recorded at 20:50:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:02:01-08:00,WAV,WAV,audio/x-wav,2019-06-14 20:50:00,20
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_210000.WAV,GRABADOR-SDZG-AM-10,20190611_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 21:00,60.00046875,,Recorded at 21:00:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:48:32-08:00,WAV,WAV,audio/x-wav,2019-06-11 21:00:00,21
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_222000.WAV,GRABADOR-SDZG-AM-10,20190620_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 22:20,60.00046875,,Recorded at 22:20:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:16-08:00,WAV,WAV,audio/x-wav,2019-06-20 22:20:00,22
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_230000.WAV,GRABADOR-SDZG-AM-10,20190620_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 23:00,60.00046875,,Recorded at 23:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:23-08:00,WAV,WAV,audio/x-wav,2019-06-20 23:00:00,23
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_002000.WAV,GRABADOR-SDZG-AM-11,20190616_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 00:20,60.00046875,,Recorded at 00:20:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:52:13-08:00,WAV,WAV,audio/x-wav,2019-06-16 00:20:00,0
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_013000.WAV,GRABADOR-SDZG-AM-11,20190619_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 01:30,60.00046875,,Recorded at 01:30:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:29:57-08:00,WAV,WAV,audio/x-wav,2019-06-19 01:30:00,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_023000.WAV,GRABADOR-SDZG-AM-11,20190626_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 02:30,60.00046875,,Recorded at 02:30:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:57:25-08:00,WAV,WAV,audio/x-wav,2019-06-26 02:30:00,2
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_032000.WAV,GRABADOR-SDZG-AM-11,20190625_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 03:20,60.00046875,,Recorded at 03:20:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:45:26-08:00,WAV,WAV,audio/x-wav,2019-06-25 03:20:00,3
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_044000.WAV,GRABADOR-SDZG-AM-11,20190627_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 04:40,60.00046875,,Recorded at 04:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:10:58-08:00,WAV,WAV,audio/x-wav,2019-06-27 04:40:00,4
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_050000.WAV,GRABADOR-SDZG-AM-11,20190625_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 05:00,60.00046875,,Recorded at 05:00:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:46:18-08:00,WAV,WAV,audio/x-wav,2019-06-25 05:00:00,5
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_061000.WAV,GRABADOR-SDZG-AM-11,20190624_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 06:10,60.00046875,,Recorded at 06:10:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:34:27-08:00,WAV,WAV,audio/x-wav,2019-06-24 06:10:00,6
